seq,workload,strategy,tenant_id,key,latency_ms,output_rows,files,file_ranges,build_parts_cost,scan_cost,elapsed_await,finish_time
13220,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,b43a3f8e-d246-4ce3-a371-1303574b2c8d,142,17,82,585,9.5ms,293ms,42ms,138ms
13240,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,b0f2e17d-114e-40b4-ae81-0db39e73ecce,122,11,80,583,8.8ms,300ms,56ms,119ms
13250,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,606fbc91-02fc-4f94-a30e-517dc361edec,59,16,82,585,10ms,154ms,25ms,55ms
13260,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,13759b89-198c-465d-9e99-3eafcdeca526,172,15,80,582,9.4ms,426ms,76ms,167ms
13270,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,4aad79f9-1c20-44f7-84bf-78234e1201da,108,9,82,585,10ms,229ms,84ms,103ms
13280,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,c0505557-3418-4764-9e0c-5165de5c0432,110,7,82,585,9.6ms,199ms,64ms,107ms
13290,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,ad915ee6-1ed1-4656-abbd-5c6b062c028d,139,8,82,585,10ms,283ms,44ms,134ms
13300,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,da1ca938-1616-46d5-ad5a-697eb746c046,130,11,82,584,35ms,362ms,114ms,126ms
13310,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,b3537f02-2251-41ef-9e6e-467c6d3d397e,173,7,80,583,9.6ms,495ms,148ms,168ms
13320,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,1c3f452e-c24c-4ecf-b983-2a3ce5bc6f12,195,11,80,583,11ms,294ms,137ms,191ms
13340,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,d86cab40-02fe-4148-a8de-bfd470b21494,39,6,82,585,9.8ms,66ms,20ms,33ms
13330,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,dbea7a17-97e0-4bd1-90db-fe5c4b31844b,177,15,80,583,10ms,160ms,50ms,173ms
13350,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,7c940f8a-b19e-4a8d-9312-66362f8669bc,203,15,80,583,10ms,707ms,16ms,198ms
13360,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,f6ea4a25-6f30-4b50-80ba-d896f65092b3,44,11,80,583,12ms,105ms,50ms,39ms
13370,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,2b9b89de-9d50-4499-865f-a00b6dc429d5,113,13,82,584,11ms,184ms,27ms,109ms
13380,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,752e72d3-b199-4793-a0b7-ff7095998da3,47,8,80,582,9.9ms,113ms,25ms,43ms
13390,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,c2f97410-3cdc-42af-a7ee-bebbe517caab,181,11,80,583,8.9ms,502ms,206ms,175ms
13400,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,54a73785-0ff9-4728-a5e4-ead5f143dd50,61,9,80,582,9.6ms,92ms,39ms,57ms
13410,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,5b86af84-2151-40b7-9cc4-33fa87429c7e,74,14,82,584,9.6ms,180ms,69ms,71ms
13420,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,552a6f33-b68f-411a-be0f-b83feb25d70c,84,12,80,583,22ms,231ms,70ms,80ms
13430,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,45845615-5b60-4fe9-ac6e-c1afa9ea97ba,172,17,82,584,9.7ms,477ms,135ms,169ms
13440,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,7a313257-b113-4b47-8ae6-c422b0d7f675,119,15,80,583,14ms,194ms,67ms,115ms
13450,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,a8baaf5b-2e54-46c4-aeb5-b616060f194d,140,22,82,585,12ms,308ms,183ms,136ms
13460,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,22ed98c0-90de-403a-9a52-91c7b8bf0907,167,13,80,583,11ms,233ms,118ms,163ms
13470,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,02c656a0-1006-43fe-bb74-419739b21737,129,14,82,584,11ms,447ms,91ms,126ms
13480,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,e9ee3cc6-0853-443a-9df9-779774174b51,181,13,82,584,9.3ms,346ms,196ms,176ms
13500,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,8508b4bc-2096-4238-a8c7-6a53edcfdeef,132,9,80,582,9.8ms,273ms,16ms,129ms
13490,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,9d6f3f0c-090e-4e74-8075-0d815d1a328d,291,10,80,583,18ms,777ms,255ms,287ms
13510,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,b5dd150d-bbb3-4657-9449-eea72194fbaa,57,12,82,585,8.9ms,84ms,44ms,53ms
13520,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,bf04f44d-fee6-491c-ada3-48da12a7bc97,68,13,80,583,8.9ms,180ms,73ms,64ms
13530,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,e10528de-e1ec-4c5f-87d3-41f626d66928,123,13,80,583,9.8ms,174ms,49ms,120ms
13540,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,22d11dc4-5959-411a-9efa-15197c2b08dd,108,13,80,583,9.0ms,237ms,73ms,104ms
13550,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,b2ce9fad-6045-417e-a576-272817b8b885,85,10,80,582,9.5ms,124ms,71ms,81ms
13560,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,14f81663-afff-4258-b1b5-5f5be54d4938,166,8,80,583,9.0ms,194ms,26ms,162ms
13570,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,5e1815a8-657c-4d3b-a0a4-0d997ebc1831,68,17,82,584,11ms,168ms,57ms,64ms
13580,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,ed9b6db2-ce5c-458d-8b80-46bf261b2b0d,164,9,82,585,20ms,502ms,66ms,159ms
13590,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,837f6f3b-a0c7-4b0b-9746-97219439f81a,216,14,80,582,10ms,672ms,65ms,212ms
13600,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,7129017e-fbde-4840-9fac-dc11ae85dd6f,139,18,80,583,9.4ms,278ms,85ms,135ms
13610,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,8000848b-5d54-426c-8fb7-d1d4cfb7555f,137,7,82,585,11ms,256ms,59ms,131ms
13630,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,6a80c2c6-2cfd-45bc-b29e-ab2d181e69eb,49,12,80,583,14ms,131ms,58ms,45ms
13620,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,9b9fe11e-f2e7-481b-888c-aa0cd3134b12,132,10,80,583,9.7ms,176ms,82ms,126ms
13640,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,1f6a542c-d6bc-4573-9b7b-268ac41172a6,113,15,80,582,9.3ms,235ms,18ms,106ms
13650,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,c96ed68a-c56f-4853-858f-e8180ce13e92,38,11,80,583,12ms,116ms,25ms,34ms
13660,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,3d897c8f-febe-41ff-aff8-97691271ebe6,142,15,80,582,8.8ms,360ms,46ms,138ms
13670,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,edac90c9-5e0f-422f-9cf4-8404b15814cd,118,8,80,582,9.2ms,328ms,81ms,113ms
13680,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,e6c6e8ae-9f9f-437f-8272-04e024b4ec4e,123,13,80,583,8.9ms,353ms,97ms,119ms
13690,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,c5e25343-5b3f-4ab2-9ed6-c7d19b349492,69,9,80,583,9.4ms,177ms,29ms,65ms
13700,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,b009e790-0c96-42ac-aed3-b8c71eda5f57,84,15,80,582,11ms,250ms,91ms,80ms
13710,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,8a582f2d-8287-4344-9453-34a95e0b1b84,76,16,82,585,11ms,124ms,43ms,72ms
13720,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,fb1548de-dd80-458a-834d-762078583efe,51,17,80,583,11ms,64ms,41ms,47ms
13730,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,0043330b-8901-4ce3-a9a4-fc5069e7cf5b,78,6,80,583,9.3ms,191ms,51ms,73ms
13740,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,7f1a9523-d9dc-4ae7-9ea0-9c5161ba0972,150,10,82,585,11ms,377ms,137ms,146ms
13750,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,1a3f4670-c24c-4399-a00d-6ed3ba3228a3,95,11,80,583,9.7ms,133ms,64ms,92ms
13760,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,d6c9a129-a299-43b9-a087-5495b64ef5bc,109,20,82,585,9.0ms,290ms,59ms,102ms
13770,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,4a9ed742-ffa3-4438-8c20-7bb5c6beacf7,102,17,80,582,9.0ms,153ms,25ms,98ms
13780,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,626e3072-113d-46ac-82b9-0c1260d73c60,108,12,80,582,10ms,188ms,64ms,104ms
13800,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,5581139d-8f8e-45bd-bda3-0633e82215ae,39,6,80,583,11ms,88ms,23ms,33ms
13790,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,ec947b8a-fdcd-40ff-a2c3-683f8e5713b5,240,10,80,583,11ms,795ms,306ms,237ms
13820,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,ed24dde9-ba38-4f08-80f1-7d76edd5a09f,120,17,80,583,11ms,366ms,46ms,115ms
13810,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,7c41655b-bebb-4bc7-883d-6730b47c026b,277,21,80,583,11ms,736ms,156ms,273ms
13830,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,4c77a1ac-b409-4b56-8ae6-ae2386910f8f,78,14,82,585,9.1ms,172ms,52ms,73ms
13840,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,a088714f-1d96-41ba-a361-8ddd43e9fc92,186,9,82,585,11ms,233ms,24ms,183ms
13850,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,6366b61a-08eb-4c60-9bdd-2901b8bb9f1b,126,17,80,582,10.0ms,211ms,88ms,121ms
13870,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,85a5f6d4-f41f-487a-ac74-343a69d1c2ee,54,12,80,583,11ms,67ms,43ms,50ms
13860,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,2b605ecd-faed-445f-a506-58eace660627,251,7,80,582,11ms,690ms,156ms,248ms
13880,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,6f133637-888f-4462-854f-ef1d2a5cd92a,184,10,80,583,12ms,594ms,160ms,180ms
13890,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,50af0a1b-d808-4a87-8fa9-79249f06733f,137,7,80,583,15ms,434ms,51ms,133ms
13900,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,f8adc177-d35f-4c0c-bf7d-113f07d0d048,188,9,82,584,9.8ms,377ms,120ms,185ms
13910,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,694e030c-005b-4ce2-b89f-cb9291d1c89e,117,14,80,583,8.6ms,191ms,73ms,113ms
13920,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,3e658572-c11c-487c-87eb-cbb9b98e4ecb,281,20,80,582,10ms,676ms,268ms,276ms
13930,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,f3e22425-eeed-47a1-bd72-75e58e9051c0,265,11,82,584,9.8ms,978ms,123ms,260ms
13940,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,e9a77008-1302-45f0-b7bc-cc375e1bbc3f,97,12,80,583,11ms,229ms,86ms,93ms
13950,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,a8fab5b4-59e9-4fd6-ba6d-47a89297f21c,72,11,80,583,11ms,171ms,54ms,68ms
13960,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,65691aef-4bb0-42d0-bacb-2391dfa2397e,73,15,80,583,9.6ms,120ms,26ms,69ms
13970,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,25de1af5-93cf-459d-91d4-37fe340a2d0b,102,15,82,585,9.8ms,261ms,31ms,95ms
13980,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,9020a769-b95d-4743-892f-0c0f190fab66,135,11,80,583,11ms,418ms,77ms,131ms
13990,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,4d601b70-dbda-422b-8f18-fae54278e195,159,15,82,584,9.9ms,315ms,108ms,154ms
14000,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,af2a7cd3-5374-4475-87c9-f89368e38440,125,11,80,583,11ms,213ms,39ms,121ms
14010,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,dcbd61d2-4498-4f4d-8e7f-19fad2c27828,271,10,80,583,20ms,857ms,184ms,265ms
14030,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,ece8ff43-6d8b-4bf1-a140-d2814da82dc2,81,12,80,582,10ms,120ms,47ms,77ms
14020,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,485b7e1d-a62b-4e8d-99ae-2fa951f551b4,186,14,82,585,11ms,432ms,74ms,182ms
14040,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,ad949256-0ff5-46f4-a332-cdd48ea65f82,128,8,80,582,9.6ms,234ms,51ms,124ms
14050,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,44bf53fa-fc12-4fe9-a0f9-527964460183,86,3,80,583,10ms,273ms,19ms,82ms
14060,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,5b8826f3-7d6d-4db1-b10e-cf292a86e9da,94,15,80,583,11ms,260ms,92ms,89ms
14070,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,7f7f05a8-dc67-4da9-97b0-b8f468cfbd5c,50,19,80,583,8.5ms,92ms,56ms,46ms
14080,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,58e7f0c7-e788-426c-acbc-d22bb45b22ec,81,11,80,583,14ms,210ms,85ms,77ms
14090,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,e0c36fc6-1187-4ad3-82aa-cd9fe269a259,62,13,80,583,10ms,176ms,44ms,58ms
14100,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,26783e93-4103-496d-ba65-3e80dc1d0013,177,8,80,583,13ms,387ms,77ms,173ms
14110,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,ce0c7e69-4667-45c4-8272-2a4dcc7e5424,71,11,80,583,10ms,93ms,52ms,66ms
14120,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,23efd875-4d98-4ff3-a647-9061c5a84814,122,14,80,582,9.7ms,186ms,67ms,116ms
14140,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,cfd10c78-bacd-492e-8dcf-a3f8c21eaf80,40,10,80,583,10ms,47ms,29ms,35ms
14130,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,2f937793-c574-4a7f-8fad-08ece03e7f7f,211,6,82,585,12ms,380ms,12ms,206ms
14150,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,bfd4354d-7f06-4992-b30f-d9308cdbec7d,124,17,82,585,9.6ms,350ms,87ms,120ms
14160,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,49616892-0910-4988-b10e-aaf0386fc262,135,9,80,582,11ms,399ms,36ms,131ms
14170,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,81881998-0bd1-4e0d-a90a-6f68a88276f0,55,13,80,582,9.1ms,97ms,58ms,49ms
14180,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,6fa1c471-b1e1-462e-8146-40552ee78424,102,9,80,583,9.6ms,136ms,30ms,98ms
14190,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,36face33-32dd-4169-8e15-8e07b8ef4034,140,13,80,582,9.6ms,292ms,68ms,133ms
14200,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,5aa2801e-1328-43c0-ac44-0940b6e6895e,108,8,80,583,9.1ms,213ms,41ms,105ms
14210,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,4645ac03-0471-4472-9f92-9208d9d73e0b,85,14,82,585,10ms,147ms,68ms,81ms
14220,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,2f774339-901f-4933-a89a-91e4c7edd2dd,68,15,82,585,11ms,199ms,28ms,63ms
14230,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,9c2f9424-3736-40e1-981d-3330c432a714,93,16,80,583,20ms,149ms,25ms,89ms
14240,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,ad0a2e37-e122-4efd-954d-c392f847eda5,82,13,80,583,12ms,163ms,67ms,77ms
14250,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,2a379d68-9041-4f41-ba4a-fb14907d667c,114,11,80,583,8.9ms,162ms,40ms,110ms
14260,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,67c2dc04-d635-40b0-a902-33858ec0ef81,51,8,80,583,12ms,165ms,12ms,46ms
14270,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,623cbc70-42c3-4624-b1be-028a5382befa,124,15,80,583,10ms,346ms,80ms,121ms
14280,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,00db768f-4dfb-4de5-b817-52c8b8cc2447,47,11,82,585,8.8ms,77ms,16ms,41ms
14290,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,6764629f-7dc6-4184-9b0e-213cbc6a43a3,98,17,82,584,9.7ms,333ms,55ms,94ms
14300,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,6bbd3af3-00b6-45b0-a6e7-fda74d5ac754,104,13,82,585,9.2ms,142ms,77ms,96ms
14310,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,f2ffff3e-0378-42ff-9298-ec01a067133f,129,10,82,585,11ms,220ms,81ms,123ms
14320,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,b32876af-28c8-47ea-8276-63b6315e1519,59,16,80,583,10ms,145ms,39ms,56ms
14330,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,584b2304-fe17-4702-bb53-65d4e31846d0,71,12,80,582,11ms,107ms,47ms,67ms
14340,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,32a37b08-a60e-4267-b6d4-108ac4776b82,99,8,82,585,8.6ms,153ms,31ms,95ms
14350,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,3eae0103-01a4-475e-8f70-4fef71de4eec,157,11,82,584,11ms,392ms,195ms,154ms
14360,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,85649aa6-6884-44c0-82a4-9c4f47c006e9,112,22,82,584,12ms,339ms,146ms,109ms
14370,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,b3c0f72f-1acd-4982-8ae8-badff9284df0,35,7,80,583,10ms,45ms,21ms,31ms
14380,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,34aa260f-4983-48d7-83a9-556877037367,67,14,80,582,9.7ms,173ms,29ms,62ms
14390,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,7caf89e4-d36a-4c2e-b31e-cc3c8fb145d8,108,12,80,583,12ms,192ms,88ms,104ms
14400,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,56348429-21c2-4f63-86cc-a33b90f82712,113,12,82,585,9.4ms,391ms,87ms,108ms
14410,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,2571fd7c-e1d0-490a-aef5-188e0b84e5f2,134,12,80,583,9.3ms,272ms,137ms,127ms
14420,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,36e1e4c0-0041-4ccd-b57f-83c0439e6700,82,5,80,582,8.7ms,252ms,33ms,78ms
14440,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,0fc0265d-4126-46fd-81d9-97308e19b16d,102,15,80,583,9.0ms,116ms,38ms,98ms
14430,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,92eb0adb-3057-4cd3-b690-9fb5e47b956e,284,8,82,584,9.9ms,577ms,105ms,281ms
14450,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,f9377bb9-18d9-46d7-a554-38935c63432a,119,16,80,583,9.6ms,216ms,87ms,113ms
14460,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,62270a06-3a03-4dfb-ad2a-4f588f0d455e,123,11,80,583,11ms,361ms,58ms,118ms
14470,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,11e32c16-63ee-4918-b9fc-5174681f7d62,54,6,82,584,8.6ms,126ms,18ms,48ms
14480,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,90609ab1-be24-4692-975e-ae12073e34a3,252,6,82,584,11ms,645ms,321ms,248ms
14500,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,d9aab1a1-1e6c-460f-b193-2538a8399499,112,6,80,583,11ms,286ms,82ms,107ms
14490,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,8edc35ce-803e-4295-a606-2594a8da105a,326,11,82,584,11ms,691ms,126ms,321ms
14510,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,ddac600e-f812-402b-adfb-1fe230577fec,88,12,80,583,15ms,306ms,69ms,83ms
14520,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,c5ec64f8-8449-4dbc-a303-d568a6efb190,32,11,82,585,9.7ms,55ms,18ms,27ms
14530,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,dc24f8f9-7186-443f-81bb-e9091d9f11f0,205,6,80,583,12ms,554ms,93ms,200ms
14540,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,ee3d9844-2606-41d1-bbc1-d94455fc4100,121,12,80,583,11ms,353ms,27ms,118ms
14550,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,829fe395-ec99-4d39-a70a-46fde595a568,131,11,82,584,9.9ms,367ms,62ms,127ms
14560,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,5f64467e-cb45-4f86-ad8b-f94bf2efbf35,50,9,80,583,10ms,128ms,47ms,46ms
14570,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,c12594c8-3251-4826-ba21-d1a07b044568,92,16,82,584,9.0ms,234ms,67ms,87ms
14580,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,234d2ffb-2542-4709-9122-9796726fb86d,50,16,82,585,9.2ms,125ms,34ms,45ms
14590,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,37a5bbac-359a-4f17-bc27-3e80cb82852c,80,9,80,583,9.2ms,133ms,31ms,76ms
14600,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,e9f79fa8-61ef-47ec-8ba5-e755e25278fd,69,9,80,582,9.8ms,176ms,70ms,64ms
14610,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,1315cb50-60d2-473b-b2f8-3b0621edf056,96,8,80,582,8.5ms,170ms,78ms,92ms
14620,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,2c357102-6426-4761-88f2-33a064c742a2,76,14,80,583,13ms,158ms,38ms,72ms
14630,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,1cbdaec0-c0a2-4141-b19e-f2ca6d235c0a,126,8,80,582,11ms,345ms,94ms,121ms
14640,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,25e24ddf-cd9e-4088-b1aa-43ea54480e35,64,10,80,583,8.6ms,109ms,49ms,59ms
14650,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,29d06985-ec43-4e46-96ed-49103f3d2095,134,9,80,583,10ms,316ms,97ms,130ms
14660,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,576ec2c2-75b3-46d7-9fc9-aa59c8a7689b,43,16,82,584,10ms,116ms,46ms,38ms
14670,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,e207bb0a-8bbc-4f36-b68b-1ddc948ca6d6,124,12,80,583,10ms,242ms,53ms,120ms
14680,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,4b5486cc-53d1-43cb-8350-e468080462a4,136,18,80,583,11ms,459ms,138ms,132ms
14690,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,9f6a4e0c-b683-4d1f-a63d-5213b9571c1f,90,14,80,583,10ms,134ms,39ms,85ms
14700,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,420e13e2-5ded-4e64-984f-9f5b5a418cb9,160,13,80,583,22ms,355ms,58ms,155ms
